,Image,Accuracy,F1,Jaccard,Recall,Precision
317,p_aeac51d7,0.9391380887059899,0.889968587253038,0.8017508126645343,0.8362844747563803,0.9510178482304149
318,p_af08cd55,0.9736488340192044,0.9727067682526153,0.9468637952554985,0.9476556408115054,0.9991183030556576
319,p_af17fba0,0.9938743141289438,0.9911373799142886,0.982430471881378,0.9894819940096125,0.9927983139636918
320,p_af28269d,0.966659164951989,0.9435881907096672,0.8932011005665893,0.9863062250289986,0.904416876381686
321,p_b0481f35,0.9730318715706447,0.9716957204181221,0.9449496026732733,0.9449496026732733,1.0
322,p_b1382594,0.9813763716613457,0.9730641153661523,0.9475412534766926,0.9572443254097781,0.9894155799174387
323,p_b25b453d,0.9913136574074074,0.981910431932125,0.9644637001787468,0.9708323320828459,0.993244272870422
324,p_b27e5e8a,0.9637624962825704,0.9530792961524165,0.910364359640337,0.9128269432903485,0.99704537602122
325,p_b33d5f1e,0.9257908950617284,0.8796788935031538,0.7852024641880029,0.9510430657962711,0.818277180193795
326,p_b35fdb10,0.890860768175583,0.9019779962546817,0.8214571230613441,0.8221178207829359,0.9990226296209748
327,p_b37fd56d,0.9814751943301326,0.9865967619007446,0.9735480653793952,0.9818199177583385,0.9914203148128601
328,p_b3940d68,0.9933323019801981,0.9835951409926934,0.9677198335644938,0.9797816110677354,0.987438473143297
329,p_b4aa3e8b,0.9335797646604939,0.9163247761991986,0.8455714000596505,0.8465300633550803,0.9986625049825
330,p_b54b4677,0.9617689043209876,0.9130922224869508,0.8400825179264009,0.8437361556830584,0.9948718112062074
331,p_b57b98d4,0.9372395833333333,0.8678000307006059,0.7664724026071127,0.9946107195711343,0.7696689277391144
332,p_b6b699a2,0.9642414158950617,0.9601748784149228,0.9234003473115381,0.929636936786086,0.9927872654250782
333,p_b7a2fc3c,0.9934403935185185,0.9807872672211173,0.9622988760619205,0.9733902667421791,0.9882975513387647
334,p_b87b9a0a,0.9920770461819844,0.9832001822747501,0.9669555060251016,0.9691132236400429,0.9977027156655607
335,p_b91e8be3,0.9830748456790124,0.9609862380221882,0.9249023190923914,0.9346601536568647,0.9888383308054292
336,p_b9716e3f,0.9581591863854595,0.9466726856382648,0.8987450270497372,0.9858863826778889,0.9104591133004926
337,p_b9d611db,0.9673388203017833,0.9675644748582677,0.9371669719767158,0.9394778119113204,0.997382251030073
