,Image,Accuracy,F1,Jaccard,Recall,Precision
231,p_8356b96a,0.9655864197530865,0.9750651717290076,0.9513435828635932,0.9555746943750889,0.995367282695749
232,p_8367ead5,0.990761316872428,0.9901962389803215,0.9805828391651485,0.9875776312977816,0.9928287703003542
233,p_837e29d1,0.9892073068543656,0.992929498093176,0.985958278207064,0.9887647907738059,0.9971294375587697
234,p_83aaeb64,0.9878578317901234,0.978488468458924,0.9578829393954601,0.9740097157397706,0.9830086004154293
235,p_83b00b70,0.9838265889346136,0.9805500586653176,0.9618422826937081,0.9752430303941809,0.9859151620032814
236,p_83b683a2,0.9871333333333333,0.9894227602937326,0.9790669346375903,0.9809156015978586,0.9980787695052619
237,p_83e170ad,0.9879629629629629,0.9870132489205317,0.9743594848291367,0.9760416859564879,0.9982342760240325
238,p_84e24513,0.9610344864540467,0.952360113231453,0.9090529343713848,0.9100716181699805,0.9987701837579062
239,p_85175926,0.9926027199074074,0.9927853511444242,0.9856740589232429,0.9916952793329161,0.9938778220076336
240,p_853ec4eb,0.995283439709011,0.986865763870419,0.9740720712790105,0.9901758064052208,0.9835777777777778
241,p_8574915a,0.9709207818930041,0.969043862589967,0.9399467420839048,0.9412699894918127,0.9985066055432394
242,p_8661f422,0.978773433927755,0.9744250138762446,0.9501255657172019,0.9539908281003704,0.9957537483691269
243,p_87564383,0.993414124909223,0.9917498223169865,0.9836346615837497,0.9859606612112156,0.9976073681621728
244,p_8776f290,0.9896947873799725,0.9879593653623898,0.9762052347988543,0.9791284039353115,0.9969510731262303
245,p_879cdd17,0.9963643118427069,0.992277312587337,0.9846729908751166,0.9917631755215361,0.9927919829942302
246,p_87c6c465,0.9857061706754958,0.9879567828050153,0.9762001918685566,0.9823043381904062,0.9936746552969088
247,p_885e33c3,0.9841325874485597,0.9613275599707257,0.9255348682820845,0.967176670177408,0.9555487707995177
248,p_88769426,0.9898022762345678,0.9747807357546816,0.9508022037336907,0.9895468864637386,0.9604487907139617
249,p_88d2e15b,0.9921813468919795,0.987228680710911,0.9747794609783109,0.9822539975088356,0.9922540095627996
250,p_8910e0b6,0.9819530178326474,0.9640087678403095,0.9305182687991268,0.940960362088417,0.9882146462758001
251,p_892d2a98,0.9969232967535436,0.990992860214478,0.9821465291366788,0.9939749330361638,0.9880286271958361
252,p_8b4dec90,0.9858843537414966,0.9868124072826797,0.9739681124954327,0.9783694390756703,0.9954023633579152
253,p_8b8eed77,0.9917952674897119,0.993516725763597,0.9871169757066817,0.9887079492010528,0.9983725078174994
