,Image,Accuracy,F1,Jaccard,Recall,Precision
204,p_73d90818,0.9894372106481482,0.9892382247173456,0.978705614822751,0.9850290319361082,0.9934835450383457
205,p_73e594c5,0.9847301496702182,0.9719034528228313,0.9453425901403655,0.9703719525811432,0.9734397949205434
206,p_74080af7,0.9777846449663508,0.978509005512811,0.9579223025887214,0.9640562054043322,0.9934017438730077
207,p_7408d871,0.9627600594421583,0.928682060235227,0.8668594315139874,0.8794335503852827,0.9837736426630057
208,p_74896194,0.9857437006151392,0.982149676525326,0.96492544519957,0.9718626728786589,0.9926567823384949
209,p_74926d66,0.8033497739416359,0.754361795887633,0.6056026488246528,0.9675118250225891,0.6181735738276602
210,p_74accdbf,0.9825165752171925,0.9564464618534566,0.9165284069202642,0.9896372293657996,0.9254097750886503
211,p_758345ea,0.737523462894291,0.7756137987176589,0.6334715287589262,0.8794593922933891,0.6937022082438536
212,p_7586d14a,0.9544227251943301,0.9657136321656022,0.9337004355840309,0.936205279545824,0.9971426770221686
213,p_76184ee7,0.9802117091049383,0.9652737989954426,0.932878473608103,0.9847816627065259,0.9465237979057644
214,p_7625123e,0.9207154571545716,0.854947596524493,0.7466449517327971,0.9979763928716493,0.7477770710735849
215,p_772ba96f,0.9694872547580605,0.9803103025595975,0.9613810015148196,0.9675560001184116,0.9934053505842003
216,p_773ed527,0.9834265689300411,0.9761956876098439,0.9534983158361914,0.9648178641712518,0.9878450642886382
217,p_774978f6,0.9746797839506173,0.9769831354033781,0.9550019840470617,0.9849278078056843,0.9691656048462498
218,p_7794234c,0.9565157214506173,0.9528788041106736,0.9099985826391259,0.913617993111486,0.995665431130701
219,p_7908fa55,0.9730155464106082,0.9135893756588966,0.8409245594528117,0.8497603028899845,0.9877861507773169
220,p_79667a8b,0.8943009830818472,0.740526744837011,0.5879654385683475,0.5887722022538593,0.9976749285465846
221,p_7c18a80a,0.996236332598643,0.992021565935167,0.9841694349894796,0.9853650435431472,0.9987686347756909
222,p_7c86cc6e,0.8310521182711292,0.865879969143933,0.7634817705233029,0.7638035302456246,0.9994485428343809
223,p_7dfc4104,0.9665335648148148,0.947756092713437,0.9007000051513053,0.9032798741777355,0.9968390313119604
224,p_7e060171,0.9889919604205318,0.9502237136465325,0.905167820990943,0.9967191030766557,0.9078728625712477
225,p_7eca9af1,0.8776324580744305,0.8972357834580925,0.813624317872483,0.8593972812806787,0.93855973861452
226,p_7f83f29f,0.9393045874903193,0.9573793409004938,0.9182432100735141,0.9237651274825354,0.9935322594432913
227,p_80127331,0.8076127819548872,0.7143681566671031,0.5556553070552152,0.9642872922010125,0.5673303317230802
228,p_80d05b01,0.7845037615740741,0.8372890206055494,0.7201179273645602,0.7274329161080428,0.9862280811612503
229,p_818e689d,0.8980961719821674,0.7000528361998942,0.5385240690501958,0.5782985287756474,0.8867476715426754
230,p_819ea202,0.9939221126181669,0.9797937815633201,0.9603879724088666,0.9958988881087045,0.9642012707353605
231,p_8356b96a,0.8989835220895827,0.9246772118253116,0.8599066457011566,0.8805692380002771,0.9734369571985916
232,p_8367ead5,0.9412853652263374,0.9362698535113242,0.880176101619295,0.9129250071115237,0.9608399562230333
233,p_837e29d1,0.9185412626589097,0.9440603187416716,0.8940475819761468,0.896834743168443,0.9965359671090425
234,p_83aaeb64,0.9059563078703704,0.8452291098703556,0.7319452863723149,0.9057273877723196,0.7923067881018877
235,p_83b00b70,0.8964689071787837,0.864281946617276,0.7610004472879703,0.788584749586404,0.9560547943388907
236,p_83b683a2,0.9657851851851852,0.9716895244121099,0.9449378835284064,0.9570851804278108,0.9867464757173526
237,p_83e170ad,0.8167300862506341,0.7578051597114457,0.610053379013724,0.6118009546858952,0.9953395349268369
238,p_84e24513,0.9694058641975308,0.9630181864817144,0.9286741328802803,0.9307845444984224,0.9975644579946163
239,p_85175926,0.9643962191358024,0.9644054198953202,0.931257693331918,0.9398053399034405,0.9903279659221207
240,p_853ec4eb,0.9944421567954613,0.9845773939318917,0.9696232761099789,0.9913614849425217,0.9778855217156927
241,p_8574915a,0.9746164837677184,0.9731348953579039,0.9476754940436707,0.9507604547007295,0.9965878003330426
242,p_8661f422,0.9253189300411523,0.9149628252788105,0.8432548179871521,0.9478434169843301,0.8842869992389123
243,p_87564383,0.9911757141128056,0.9889134412051228,0.9780700105278989,0.9802759631672266,0.9977044867025153
244,p_8776f290,0.9834378215020576,0.9805066910693034,0.9617588290968927,0.9646626095761895,0.9968799252105377
245,p_879cdd17,0.9470981938728852,0.8838214638518149,0.791828041149931,0.8544091522429208,0.9153309570050985
246,p_87c6c465,0.7903836790339858,0.8305270008896635,0.7101720189533897,0.8605584568675891,0.8025209178362355
247,p_885e33c3,0.9562551440329218,0.8890783814365419,0.8003070302891544,0.859766903589155,0.9204589955842437
248,p_88769426,0.9195003858024692,0.8299186090585632,0.7092828033021004,0.9861230498780833,0.7164336642337308
249,p_88d2e15b,0.9445890035392054,0.903774654714964,0.824442400097918,0.84581717283213,0.9702592125347627
250,p_8910e0b6,0.9900582990397805,0.9805953698414965,0.9619294839665652,0.9779747348089534,0.9832300874066816
251,p_892d2a98,0.9966706675811614,0.9902555635295437,0.9806992024545975,0.9934680889628829,0.9870637474779477
252,p_8b4dec90,0.707274559655512,0.6296771725870527,0.45951009498676276,0.4610318937003948,0.9928678147002518
